index,period,attendances,breaches
11538,2018-07-01,8283,1304
11539,2018-07-01,92,0
11540,2018-07-01,2859,133
11541,2018-07-01,6914,1126
11542,2018-07-01,3138,9
11543,2018-07-01,4762,25
11544,2018-07-01,7954,1596
11545,2018-07-01,3178,2
11546,2018-07-01,532,0
11547,2018-07-01,7557,791
11548,2018-07-01,668,0
11549,2018-07-01,10643,2169
11550,2018-07-01,8260,97
11551,2018-07-01,8428,2017
11552,2018-07-01,303,0
11553,2018-07-01,3896,0
11554,2018-07-01,3661,0
11555,2018-07-01,2404,0
11556,2018-07-01,3628,0
11557,2018-07-01,13970,2220
11558,2018-07-01,1177,17
11559,2018-07-01,1865,0
11560,2018-07-01,6925,1625
11561,2018-07-01,1212,0
11562,2018-07-01,5405,86
11563,2018-07-01,9511,1298
11564,2018-07-01,1976,14
11565,2018-07-01,4393,16
11566,2018-07-01,15468,4133
11567,2018-07-01,4495,23
11568,2018-07-01,11039,902
11569,2018-07-01,514,0
11570,2018-07-01,1448,0
11571,2018-07-01,1825,0
11572,2018-07-01,21043,1941
11573,2018-07-01,10206,1769
11574,2018-07-01,1095,13
11575,2018-07-01,683,4
11576,2018-07-01,2103,0
11577,2018-07-01,4542,980
11578,2018-07-01,1017,0
11579,2018-07-01,8138,23
11580,2018-07-01,13528,1156
11581,2018-07-01,2436,4
11582,2018-07-01,8054,2107
11583,2018-07-01,2813,0
11584,2018-07-01,3434,56
11585,2018-07-01,12115,1682
11586,2018-07-01,1531,0
11587,2018-07-01,527,0
11588,2018-07-01,10527,2744
11589,2018-07-01,784,0
11590,2018-07-01,2455,4
11591,2018-07-01,1180,3
11592,2018-07-01,9881,498
11593,2018-07-01,1648,35
11594,2018-07-01,680,0
11595,2018-07-01,6517,399
11596,2018-07-01,4811,28
11597,2018-07-01,913,0
11598,2018-07-01,5110,27
11599,2018-07-01,8121,396
11600,2018-07-01,738,0
11601,2018-07-01,11086,161
11602,2018-07-01,9126,1188
11603,2018-07-01,1520,66
11604,2018-07-01,2706,17
11605,2018-07-01,13017,774
11606,2018-07-01,3260,0
11607,2018-07-01,3844,2
11608,2018-07-01,5123,19
11609,2018-07-01,1522,0
11610,2018-07-01,4347,400
11611,2018-07-01,5218,8
11612,2018-07-01,1555,1
11613,2018-07-01,7542,186
11614,2018-07-01,13482,1167
11615,2018-07-01,7272,970
11616,2018-07-01,4809,33
11617,2018-07-01,8086,1981
11618,2018-07-01,4479,681
11619,2018-07-01,1381,0
11620,2018-07-01,221,0
11621,2018-07-01,885,4
11622,2018-07-01,6213,776
11623,2018-07-01,2348,2
11624,2018-07-01,7228,1537
11625,2018-07-01,14782,184
11626,2018-07-01,8183,1115
11627,2018-07-01,4696,0
11628,2018-07-01,6590,1339
11629,2018-07-01,1248,9
11630,2018-07-01,4517,443
11631,2018-07-01,315,0
11632,2018-07-01,1579,0
11633,2018-07-01,9146,105
11634,2018-07-01,1734,6
11635,2018-07-01,6731,552
11636,2018-07-01,225,0
11637,2018-07-01,7165,352
11638,2018-07-01,1373,5
11639,2018-07-01,910,0
11640,2018-07-01,6998,797
11641,2018-07-01,3908,1
11642,2018-07-01,9895,1080
11643,2018-07-01,1968,75
11644,2018-07-01,9177,2044
11645,2018-07-01,270,0
11646,2018-07-01,4914,151
11647,2018-07-01,4609,454
11648,2018-07-01,3783,66
11649,2018-07-01,1922,20
11650,2018-07-01,4925,63
11651,2018-06-01,21187,4044
11652,2018-06-01,785,0
11653,2018-06-01,2620,10
11654,2018-06-01,26939,5008
11655,2018-06-01,876,4
11656,2018-06-01,13502,122
11657,2018-06-01,4635,1
11658,2018-06-01,1663,0
11659,2018-06-01,18711,102
11660,2018-06-01,17999,1190
11661,2018-06-01,8404,103
11662,2018-06-01,6234,2000
11663,2018-06-01,10969,118
11664,2018-06-01,1221,0
11665,2018-06-01,12523,655
11666,2018-06-01,474,0
11667,2018-06-01,989,0
11668,2018-06-01,13570,2531
11669,2018-06-01,857,0
11670,2018-06-01,3234,11
11671,2018-06-01,3887,84
11672,2018-06-01,10547,489
11673,2018-06-01,4605,0
11674,2018-06-01,9773,2876
11675,2018-06-01,4269,86
11676,2018-06-01,10542,86
11677,2018-06-01,16105,3716
11678,2018-06-01,7310,327
11679,2018-06-01,655,0
11680,2018-06-01,9157,812
11681,2018-06-01,1198,10
11682,2018-06-01,12925,2227
11683,2018-06-01,12045,263
11684,2018-06-01,11606,2796
11685,2018-06-01,17159,286
11686,2018-06-01,8244,252
11687,2018-06-01,5194,26
11688,2018-06-01,8214,1453
11689,2018-06-01,455,3
11690,2018-06-01,6086,68
11691,2018-06-01,19472,1791
11692,2018-06-01,3550,1
11693,2018-06-01,1715,0
11694,2018-06-01,13225,946
11695,2018-06-01,1538,1
11696,2018-06-01,2563,0
11697,2018-06-01,5313,2177
11698,2018-06-01,8518,89
11699,2018-06-01,3375,0
11700,2018-06-01,3307,0
11701,2018-06-01,2940,0
11702,2018-06-01,3696,0
11703,2018-06-01,11577,1963
11704,2018-06-01,9991,0
11705,2018-06-01,8699,815
11706,2018-06-01,5847,0
11707,2018-06-01,2953,0
11708,2018-06-01,12776,511
11709,2018-06-01,6574,682
11710,2018-06-01,148,0
11711,2018-06-01,3298,0
11712,2018-06-01,4981,250
11713,2018-06-01,5842,773
11714,2018-06-01,4894,0
11715,2018-06-01,10166,1714
11716,2018-06-01,3344,1
11717,2018-06-01,5847,410
11718,2018-06-01,1627,0
11719,2018-06-01,3062,3
11720,2018-06-01,8252,370
11721,2018-06-01,4911,7
11722,2018-06-01,6396,0
11723,2018-06-01,11300,1694
11724,2018-06-01,4651,4
11725,2018-06-01,6947,0
11726,2018-06-01,1860,0
11727,2018-06-01,9293,1794
11728,2018-06-01,4399,7
11729,2018-06-01,2476,0
11730,2018-06-01,713,0
11731,2018-06-01,7262,612
11732,2018-06-01,2349,1
11733,2018-06-01,20385,4038
11734,2018-06-01,3727,34
11735,2018-06-01,1024,18
11736,2018-06-01,7304,792
11737,2018-06-01,1038,0
11738,2018-06-01,5915,399
11739,2018-06-01,980,14
11740,2018-06-01,7795,1301
11741,2018-06-01,248,0
11742,2018-06-01,11239,169
11743,2018-06-01,4477,143
11744,2018-06-01,9173,179
11745,2018-06-01,3407,0
11746,2018-06-01,350,0
11747,2018-06-01,638,8
11748,2018-06-01,593,0
11749,2018-06-01,8456,1082
11750,2018-06-01,421,7
11751,2018-06-01,7415,1004
11752,2018-06-01,5171,53
11753,2018-06-01,9223,2072
11754,2018-06-01,2567,57
11755,2018-06-01,12283,1425
11756,2018-06-01,899,1
11757,2018-06-01,8530,659
11758,2018-06-01,1100,7
11759,2018-06-01,1213,0
11760,2018-06-01,5239,0
11761,2018-06-01,4600,1
11762,2018-06-01,12583,2881
11763,2018-06-01,1715,20
11764,2018-06-01,2746,32
11765,2018-06-01,2164,8
11766,2018-06-01,355,0
11767,2018-06-01,336,1
11768,2018-06-01,2207,0
11769,2018-06-01,13812,3391
11770,2018-06-01,1298,27
11771,2018-06-01,3148,0
11772,2018-06-01,8750,318
11773,2018-06-01,4446,50
11774,2018-06-01,9459,2909
11775,2018-06-01,2003,14
11776,2018-06-01,2728,6
11777,2018-06-01,598,0
11778,2018-06-01,5600,0
11779,2018-06-01,6017,272
11780,2018-06-01,844,0
11781,2018-06-01,7366,446
11782,2018-06-01,1322,3
11783,2018-06-01,2778,0
11784,2018-06-01,8944,1908
11785,2018-06-01,5731,10
11786,2018-06-01,8882,1960
11787,2018-06-01,5707,461
11788,2018-06-01,11548,1669
11789,2018-06-01,8278,58
11790,2018-06-01,12683,3491
11791,2018-06-01,1185,0
11792,2018-06-01,10035,1488
11793,2018-06-01,12368,2157
11794,2018-06-01,1941,14
11795,2018-06-01,6196,27
11796,2018-06-01,18353,3613
11797,2018-06-01,1880,30
11798,2018-06-01,16045,3904
11799,2018-06-01,442,0
11800,2018-06-01,6557,64
11801,2018-06-01,6654,1627
11802,2018-06-01,3566,19
11803,2018-06-01,3200,0
11804,2018-06-01,8316,1758
11805,2018-06-01,4366,30
11806,2018-06-01,5777,377
11807,2018-06-01,384,0
11808,2018-06-01,10488,3453
11809,2018-06-01,6615,3
11810,2018-06-01,5061,1280
11811,2018-06-01,439,0
11812,2018-06-01,7683,1894
11813,2018-06-01,6800,1
11814,2018-06-01,4889,390
11815,2018-06-01,627,0
11816,2018-06-01,227,0
11817,2018-06-01,5046,223
11818,2018-06-01,7901,362
11819,2018-06-01,6439,2449
11820,2018-06-01,11740,18
11821,2018-06-01,9057,1400
11822,2018-06-01,960,15
11823,2018-06-01,10614,1760
11824,2018-06-01,1127,6
11825,2018-06-01,2567,12
11826,2018-06-01,12349,171
11827,2018-06-01,12882,673
11828,2018-06-01,8300,1262
11829,2018-06-01,2456,85
11830,2018-06-01,2911,24
11831,2018-06-01,6202,1106
11832,2018-06-01,645,1
11833,2018-06-01,11067,1857
11834,2018-06-01,7481,0
11835,2018-06-01,11565,765
11836,2018-06-01,3294,0
11837,2018-06-01,2647,10
11838,2018-06-01,3313,0
11839,2018-06-01,3983,179
11840,2018-06-01,252,0
11841,2018-06-01,9561,2315
11842,2018-06-01,7810,193
11843,2018-06-01,2358,2
11844,2018-06-01,7703,353
11845,2018-06-01,2410,0
11846,2018-06-01,4381,257
11847,2018-06-01,785,0
11848,2018-06-01,11437,1794
11849,2018-06-01,775,0
11850,2018-06-01,6252,1703
11851,2018-06-01,7415,277
11852,2018-06-01,16795,2044
11853,2018-06-01,3753,2
11854,2018-06-01,2238,0
11855,2018-06-01,1120,13
11856,2018-06-01,21200,3559
11857,2018-06-01,3356,15
11858,2018-06-01,9514,42
11859,2018-06-01,5820,1458
11860,2018-06-01,2280,23
11861,2018-06-01,18118,2286
11862,2018-06-01,3697,38
11863,2018-06-01,1728,0
11864,2018-06-01,438,0
11865,2018-06-01,8215,861
11866,2018-06-01,2034,3
11867,2018-06-01,3492,266
11868,2018-06-01,10560,7
11869,2018-06-01,1640,9
11870,2018-06-01,4224,108
11871,2018-06-01,12238,1461
11872,2018-06-01,8636,361
11873,2018-06-01,8974,56
11874,2018-06-01,723,0
11875,2018-06-01,277,0
11876,2018-06-01,22822,3067
11877,2018-06-01,9878,129
11878,2018-06-01,3529,0
11879,2018-06-01,1345,2
11880,2018-06-01,7737,2448
11881,2018-06-01,1952,12
11882,2018-06-01,10161,0
11883,2018-06-01,8489,822
11884,2018-06-01,555,0
11885,2018-06-01,3656,0
11886,2018-06-01,4890,82
11887,2018-06-01,70,0
11888,2018-06-01,9091,1911
11889,2018-06-01,1141,0
11890,2018-06-01,7438,0
11891,2018-06-01,1992,11
11892,2018-06-01,11011,427
11893,2018-06-01,2147,0
11894,2018-06-01,5310,198
11895,2018-06-01,414,0
11896,2018-06-01,6782,864
11897,2018-06-01,2997,25
11898,2018-06-01,9674,2062
11899,2018-06-01,7553,1307
11900,2018-06-01,1008,0
11901,2018-06-01,7195,824
11902,2018-06-01,5005,0
11903,2018-06-01,9757,751
11904,2018-06-01,1927,88
11905,2018-06-01,8015,4
11906,2018-06-01,8407,665
11907,2018-06-01,3205,0
11908,2018-06-01,7999,966
11909,2018-06-01,94,0
11910,2018-06-01,2202,60
11911,2018-06-01,6929,1032
11912,2018-06-01,3044,12
11913,2018-06-01,4674,21
11914,2018-06-01,7802,1810
11915,2018-06-01,3136,2
11916,2018-06-01,504,0
11917,2018-06-01,7374,415
11918,2018-06-01,650,0
11919,2018-06-01,9697,1653
11920,2018-06-01,7545,69
11921,2018-06-01,8335,1493
11922,2018-06-01,296,1
11923,2018-06-01,3661,0
11924,2018-06-01,3596,0
11925,2018-06-01,2574,0
11926,2018-06-01,3577,0
11927,2018-06-01,13343,2042
11928,2018-06-01,1119,19
11929,2018-06-01,1695,2
11930,2018-06-01,6450,1086
11931,2018-06-01,1216,0
11932,2018-06-01,5106,53
11933,2018-06-01,9069,989
11934,2018-06-01,2052,4
11935,2018-06-01,4354,12
11936,2018-06-01,13970,3144
11937,2018-06-01,4091,7
11938,2018-06-01,10348,459
11939,2018-06-01,426,0
11940,2018-06-01,1406,0
11941,2018-06-01,1636,0
11942,2018-06-01,20796,2093
11943,2018-06-01,9759,1545
11944,2018-06-01,1131,26
11945,2018-06-01,667,4
11946,2018-06-01,1893,0
11947,2018-06-01,4151,965
11948,2018-06-01,114,0
11949,2018-06-01,7402,33
11950,2018-06-01,13013,945
11951,2018-06-01,2356,6
11952,2018-06-01,7798,2011
11953,2018-06-01,2591,2
11954,2018-06-01,3334,72
11955,2018-06-01,11429,1189
11956,2018-06-01,1426,0
11957,2018-06-01,499,2
11958,2018-06-01,9960,2335
11959,2018-06-01,787,2
11960,2018-06-01,2295,3
11961,2018-06-01,1044,8
11962,2018-06-01,9313,378
11963,2018-06-01,1523,30
11964,2018-06-01,944,0
11965,2018-06-01,6344,225
11966,2018-06-01,4753,8
11967,2018-06-01,867,0
11968,2018-06-01,4919,34
11969,2018-06-01,8044,254
11970,2018-06-01,644,0
11971,2018-06-01,10676,68
11972,2018-06-01,8656,820
11973,2018-06-01,1510,71
11974,2018-06-01,2651,4
11975,2018-06-01,12284,565
11976,2018-06-01,2948,0
11977,2018-06-01,3688,17
11978,2018-06-01,4988,2
11979,2018-06-01,1542,0
11980,2018-06-01,4201,308
11981,2018-06-01,5045,1
11982,2018-06-01,1379,2
11983,2018-06-01,7219,105
11984,2018-06-01,12532,836
11985,2018-06-01,6867,923
11986,2018-06-01,4771,129
11987,2018-06-01,7747,988
11988,2018-06-01,4108,795
11989,2018-06-01,1134,0
11990,2018-06-01,171,0
11991,2018-06-01,839,5
11992,2018-06-01,5944,1002
11993,2018-06-01,2112,1
11994,2018-06-01,6621,1224
11995,2018-06-01,13183,83
11996,2018-06-01,7590,778
11997,2018-06-01,4385,2
11998,2018-06-01,6366,1038
11999,2018-06-01,970,2
12000,2018-06-01,4273,373
12001,2018-06-01,286,0
12002,2018-06-01,1566,0
12003,2018-06-01,8741,52
12004,2018-06-01,1663,9
12005,2018-06-01,6401,464
12006,2018-06-01,265,0
12007,2018-06-01,6770,308
12008,2018-06-01,1405,1
12009,2018-06-01,340,0
12010,2018-06-01,6599,926
12011,2018-06-01,3613,1
12012,2018-06-01,9385,764
12013,2018-06-01,1921,45
12014,2018-06-01,8672,1276
12015,2018-06-01,235,0
12016,2018-06-01,4641,51
12017,2018-06-01,562,0
12018,2018-06-01,4297,234
12019,2018-06-01,3468,71
12020,2018-06-01,1847,0
12021,2018-06-01,4624,68
12022,2018-05-01,21582,3940
12023,2018-05-01,717,0
12024,2018-05-01,2619,10
12025,2018-05-01,28102,5196
12026,2018-05-01,844,5
12027,2018-05-01,13940,138
12028,2018-05-01,4651,0
12029,2018-05-01,1790,0
12030,2018-05-01,19270,156
12031,2018-05-01,18745,1130
12032,2018-05-01,9030,68
12033,2018-05-01,6742,2018
12034,2018-05-01,11108,88
12035,2018-05-01,1229,0
12036,2018-05-01,13029,954
12037,2018-05-01,505,0
12038,2018-05-01,1111,0
12039,2018-05-01,13813,2462
12040,2018-05-01,867,0
12041,2018-05-01,3185,24
12042,2018-05-01,4044,172
12043,2018-05-01,10988,586
12044,2018-05-01,5112,2
12045,2018-05-01,10149,3155
12046,2018-05-01,4313,41
12047,2018-05-01,10833,83
12048,2018-05-01,16701,4528
12049,2018-05-01,7607,375
12050,2018-05-01,820,0
12051,2018-05-01,9578,878
12052,2018-05-01,1203,0
12053,2018-05-01,13259,2125
12054,2018-05-01,12458,411
12055,2018-05-01,12031,3398
12056,2018-05-01,17395,246
12057,2018-05-01,8007,204
12058,2018-05-01,5540,20
12059,2018-05-01,8486,2058
12060,2018-05-01,431,1
12061,2018-05-01,6471,225
12062,2018-05-01,20604,2507
12063,2018-05-01,3565,0
12064,2018-05-01,1787,0
12065,2018-05-01,13625,1011
12066,2018-05-01,1485,0
12067,2018-05-01,2500,0
12068,2018-05-01,5472,2616
12069,2018-05-01,8849,177
12070,2018-05-01,3268,0
12071,2018-05-01,3402,0
12072,2018-05-01,3154,0
12073,2018-05-01,3665,0
12074,2018-05-01,12138,1665
12075,2018-05-01,10302,0
12076,2018-05-01,9229,1073
12077,2018-05-01,5827,0
12078,2018-05-01,3048,0
12079,2018-05-01,13381,1654
12080,2018-05-01,6891,582
12081,2018-05-01,143,0
12082,2018-05-01,3229,0
12083,2018-05-01,5154,251
12084,2018-05-01,5897,518
12085,2018-05-01,4960,1
12086,2018-05-01,10313,1565
12087,2018-05-01,3605,3
12088,2018-05-01,5871,286
12089,2018-05-01,1704,0
12090,2018-05-01,2995,1
12091,2018-05-01,8812,339
12092,2018-05-01,5469,17
12093,2018-05-01,6300,2
12094,2018-05-01,11898,2040
12095,2018-05-01,5030,12
12096,2018-05-01,6807,0
12097,2018-05-01,1902,5
12098,2018-05-01,9423,1450
12099,2018-05-01,4614,3
12100,2018-05-01,2519,0
12101,2018-05-01,710,0
12102,2018-05-01,7359,543
12103,2018-05-01,2172,2
12104,2018-05-01,21213,3870
12105,2018-05-01,3793,35
12106,2018-05-01,1026,17
12107,2018-05-01,7443,717
12108,2018-05-01,1189,0
12109,2018-05-01,5942,473
12110,2018-05-01,1179,0
12111,2018-05-01,7701,931
12112,2018-05-01,258,0
12113,2018-05-01,11706,224
12114,2018-05-01,4465,116
12115,2018-05-01,9241,199
12116,2018-05-01,3585,0
12117,2018-05-01,338,0
12118,2018-05-01,680,4
12119,2018-05-01,570,17
12120,2018-05-01,8952,1230
12121,2018-05-01,370,4
12122,2018-05-01,7465,689
12123,2018-05-01,5331,13
12124,2018-05-01,9771,1654
12125,2018-05-01,2521,35
12126,2018-05-01,12954,2096
12127,2018-05-01,863,0
12128,2018-05-01,8997,1510
12129,2018-05-01,1183,18
12130,2018-05-01,1240,0
12131,2018-05-01,5606,0
12132,2018-05-01,4961,25
12133,2018-05-01,13144,3313
12134,2018-05-01,1788,32
12135,2018-05-01,2950,103
12136,2018-05-01,2252,0
12137,2018-05-01,366,0
12138,2018-05-01,324,6
12139,2018-05-01,2513,0
12140,2018-05-01,14389,3716
12141,2018-05-01,1300,19
12142,2018-05-01,3077,0
12143,2018-05-01,9056,533
12144,2018-05-01,4713,64
12145,2018-05-01,9939,3325
12146,2018-05-01,1912,22
12147,2018-05-01,2522,0
12148,2018-05-01,703,0
12149,2018-05-01,6227,0
12150,2018-05-01,5984,372
12151,2018-05-01,875,0
12152,2018-05-01,7908,440
12153,2018-05-01,1318,20
12154,2018-05-01,2845,0
12155,2018-05-01,9113,2141
12156,2018-05-01,5753,31
12157,2018-05-01,8829,2139
12158,2018-05-01,5963,1036
12159,2018-05-01,11639,1133
12160,2018-05-01,8906,67
12161,2018-05-01,12827,3573
12162,2018-05-01,1345,0
12163,2018-05-01,10573,1637
12164,2018-05-01,12362,1847
12165,2018-05-01,1864,13
12166,2018-05-01,6192,99
12167,2018-05-01,18988,2436
12168,2018-05-01,1763,22
12169,2018-05-01,16732,3676
12170,2018-05-01,422,0
12171,2018-05-01,5967,78
12172,2018-05-01,6688,1423
12173,2018-05-01,3671,9
12174,2018-05-01,3545,0
12175,2018-05-01,8516,1723
12176,2018-05-01,3997,14
12177,2018-05-01,5973,408
12178,2018-05-01,521,0
12179,2018-05-01,10780,3658
12180,2018-05-01,6472,4
12181,2018-05-01,5258,1275
12182,2018-05-01,461,0
12183,2018-05-01,7904,2151
12184,2018-05-01,7279,2
12185,2018-05-01,5356,442
12186,2018-05-01,253,0
12187,2018-05-01,703,0
12188,2018-05-01,5489,273
12189,2018-05-01,8390,585
12190,2018-05-01,7050,3184
12191,2018-05-01,12361,62
12192,2018-05-01,9888,1811
12193,2018-05-01,998,5
12194,2018-05-01,10983,1630
12195,2018-05-01,1246,15
12196,2018-05-01,2720,18
12197,2018-05-01,12886,199
12198,2018-05-01,13433,909
12199,2018-05-01,8431,1342
12200,2018-05-01,2431,5
12201,2018-05-01,3282,16
12202,2018-05-01,6534,1496
12203,2018-05-01,594,7
12204,2018-05-01,11536,1212
12205,2018-05-01,7441,0
12206,2018-05-01,12085,829
12207,2018-05-01,3260,0
12208,2018-05-01,2776,0
12209,2018-05-01,3622,0
12210,2018-05-01,4249,575
12211,2018-05-01,220,0
12212,2018-05-01,9737,2443
12213,2018-05-01,9615,410
12214,2018-05-01,2418,16
12215,2018-05-01,8155,676
12216,2018-05-01,2656,0
12217,2018-05-01,4621,246
12218,2018-05-01,908,0
12219,2018-05-01,12020,2149
12220,2018-05-01,787,1
12221,2018-05-01,6428,2028
12222,2018-05-01,7291,270
12223,2018-05-01,17750,2129
12224,2018-05-01,3987,0
12225,2018-05-01,2749,0
12226,2018-05-01,1165,26
12227,2018-05-01,22478,4673
12228,2018-05-01,3535,91
12229,2018-05-01,9784,28
12230,2018-05-01,5727,1175
12231,2018-05-01,2206,2
12232,2018-05-01,18685,1728
12233,2018-05-01,3900,24
12234,2018-05-01,1857,0
12235,2018-05-01,394,0
12236,2018-05-01,8364,592
12237,2018-05-01,2064,5
12238,2018-05-01,3806,343
12239,2018-05-01,11326,14
12240,2018-05-01,1968,2
12241,2018-05-01,4725,126
12242,2018-05-01,12324,1447
12243,2018-05-01,8967,254
12244,2018-05-01,9447,31
12245,2018-05-01,897,0
12246,2018-05-01,336,0
12247,2018-05-01,23541,3298
12248,2018-05-01,10459,155
12249,2018-05-01,3520,0
12250,2018-05-01,1246,0
12251,2018-05-01,8323,2355
12252,2018-05-01,1885,16
12253,2018-05-01,10798,0
12254,2018-05-01,8843,895
12255,2018-05-01,573,0
12256,2018-05-01,4088,0
12257,2018-05-01,5072,89
12258,2018-05-01,34,0
12259,2018-05-01,9527,2091
12260,2018-05-01,1135,0
12261,2018-05-01,8271,0
12262,2018-05-01,1984,5
12263,2018-05-01,11631,300
12264,2018-05-01,2199,0
12265,2018-05-01,5769,300
12266,2018-05-01,575,1
12267,2018-05-01,7058,1162
12268,2018-05-01,3590,36
12269,2018-05-01,10066,2834
12270,2018-05-01,7626,957
12271,2018-05-01,897,0
12272,2018-05-01,7497,622
12273,2018-05-01,5550,30
12274,2018-05-01,10564,796
12275,2018-05-01,1836,68
12276,2018-05-01,8793,4
12277,2018-05-01,8862,901
12278,2018-05-01,3487,0
12279,2018-05-01,8469,915
12280,2018-05-01,122,0
12281,2018-05-01,2156,91
12282,2018-05-01,6912,1054
12283,2018-05-01,3218,16
12284,2018-05-01,4643,8
12285,2018-05-01,8087,1871
12286,2018-05-01,3268,2
12287,2018-05-01,461,0
12288,2018-05-01,7439,467
12289,2018-05-01,748,2
12290,2018-05-01,10266,1721
12291,2018-05-01,7719,65
12292,2018-05-01,8705,1122
12293,2018-05-01,334,1
12294,2018-05-01,4031,2
12295,2018-05-01,3859,0
12296,2018-05-01,2347,0
12297,2018-05-01,3715,0
12298,2018-05-01,13461,2198
12299,2018-05-01,1065,23
12300,2018-05-01,1964,0
12301,2018-05-01,6897,1382
12302,2018-05-01,1204,0
12303,2018-05-01,5111,60
12304,2018-05-01,9470,1213
12305,2018-05-01,1976,13
12306,2018-05-01,4240,11
12307,2018-05-01,14627,3588
12308,2018-05-01,4095,7
12309,2018-05-01,10754,795
12310,2018-05-01,342,0
12311,2018-05-01,1404,0
12312,2018-05-01,1678,0
12313,2018-05-01,21112,2532
12314,2018-05-01,10053,1549
12315,2018-05-01,1134,34
12316,2018-05-01,618,16
12317,2018-05-01,1998,0
12318,2018-05-01,4269,529
12319,2018-05-01,141,0
12320,2018-05-01,7212,34
12321,2018-05-01,13537,1256
12322,2018-05-01,2253,7
12323,2018-05-01,8399,2143
12324,2018-05-01,2528,0
12325,2018-05-01,3334,164
12326,2018-05-01,11890,1580
12327,2018-05-01,1498,0
12328,2018-05-01,512,1
12329,2018-05-01,10312,2350
12330,2018-05-01,778,0
12331,2018-05-01,2253,6
12332,2018-05-01,1005,8
12333,2018-05-01,9346,426
12334,2018-05-01,1574,42
12335,2018-05-01,1051,0
12336,2018-05-01,6547,487
12337,2018-05-01,11,0
12338,2018-05-01,5032,19
12339,2018-05-01,817,1
12340,2018-05-01,5233,14
12341,2018-05-01,8252,188
12342,2018-05-01,682,0
12343,2018-05-01,10422,68
12344,2018-05-01,9063,1642
12345,2018-05-01,1641,42
12346,2018-05-01,2671,1
12347,2018-05-01,12542,483
12348,2018-05-01,2794,0
12349,2018-05-01,3620,7
12350,2018-05-01,4629,18
12351,2018-05-01,1412,0
12352,2018-05-01,4159,230
12353,2018-05-01,5033,7
12354,2018-05-01,1315,0
12355,2018-05-01,6998,86
12356,2018-05-01,12961,1091
12357,2018-05-01,7039,680
12358,2018-05-01,4730,85
12359,2018-05-01,7998,883
12360,2018-05-01,4046,613
12361,2018-05-01,1177,0
12362,2018-05-01,169,0
12363,2018-05-01,793,2
12364,2018-05-01,6053,972
12365,2018-05-01,2180,2
12366,2018-05-01,6660,596
12367,2018-05-01,12796,77
12368,2018-05-01,8100,1091
12369,2018-05-01,4582,3
12370,2018-05-01,6311,929
12371,2018-05-01,1040,5
12372,2018-05-01,4334,402
12373,2018-05-01,306,0
12374,2018-05-01,1509,0
12375,2018-05-01,8510,44
12376,2018-05-01,1572,11
12377,2018-05-01,6620,641
12378,2018-05-01,187,0
12379,2018-05-01,7019,561
12380,2018-05-01,1331,2
12381,2018-05-01,339,0
12382,2018-05-01,6434,1294
12383,2018-05-01,3319,3
12384,2018-05-01,9933,1020
12385,2018-05-01,2007,38
12386,2018-05-01,9024,1928
12387,2018-05-01,246,0
12388,2018-05-01,4713,52
12389,2018-05-01,445,0
12390,2018-05-01,4390,348
12391,2018-05-01,3515,46
12392,2018-05-01,1836,11
12393,2018-05-01,4840,59
12394,2018-04-01,20369,4970
12395,2018-04-01,730,2
