index,period,org_code,type,attendances,breaches,admissions,performance
10322,2018-10-01,RL4,other,8226,99,0,0.99
10323,2018-10-01,RWD,1,12288,4319,3847,0.65
10324,2018-10-01,RWD,other,1708,0,0,1
10325,2018-10-01,RRK,1,30570,7089,10770,0.77
10326,2018-10-01,RRK,other,3355,30,1468,0.99
10327,2018-10-01,RKB,1,12519,1937,4407,0.85
10328,2018-10-01,RKB,2,2033,8,105,1
10329,2018-10-01,RKB,other,6025,78,2,0.99
10330,2018-10-01,RTG,1,17169,2911,5508,0.83
10331,2018-10-01,RTG,other,9320,3,143,1
10332,2018-10-01,RWE,1,19610,4602,4872,0.77
10333,2018-10-01,RWE,2,1884,53,13,0.97
10334,2018-10-01,RJE,1,15139,2737,5882,0.82
10335,2018-10-01,RJE,2,449,0,0,1
10336,2018-10-01,RJE,other,6627,1,0,1
10337,2018-10-01,RBK,1,6637,1307,2175,0.8
10338,2018-10-01,RBK,other,3532,0,0,1
10339,2018-10-01,ATQ02,other,3220,0,0,1
10340,2018-10-01,RWG,1,8523,1919,3187,0.77
10341,2018-10-01,RWG,other,3908,11,0,1
10342,2018-10-01,RGR,1,5821,422,2084,0.93
10343,2018-10-01,RGR,other,435,0,0,1
10344,2018-10-01,RWP,1,10563,4098,3137,0.61
10345,2018-10-01,RWP,other,5866,6,0,1
10346,2018-10-01,RLQ,1,5153,1403,1313,0.73
10347,2018-10-01,RLQ,other,445,0,0,1
10348,2018-10-01,REM,1,7676,1656,3652,0.78
10349,2018-10-01,REM,other,382,0,0,1
10350,2018-10-01,RCF,1,5019,435,1436,0.91
10351,2018-10-01,RCF,2,685,0,0,1
10352,2018-10-01,RCF,other,268,0,0,1
10353,2018-10-01,RBS,1,5428,493,1170,0.91
10354,2018-10-01,RFF,1,8156,377,2284,0.95
10355,2018-10-01,RXL,1,6577,2706,2414,0.59
10356,2018-10-01,RXL,other,11804,84,0,0.99
10357,2018-10-01,RMC,1,9004,866,2308,0.9
10358,2018-10-01,RMC,other,1020,7,17,0.99
10359,2018-10-01,RAE,1,10640,2255,2982,0.79
10360,2018-10-01,RAE,other,1076,7,96,0.99
10361,2018-10-01,NNF09,other,2482,5,0,1
10362,2018-10-01,RY2,other,11783,70,0,0.99
10363,2018-10-01,RWY,1,12914,1251,3107,0.9
10364,2018-10-01,RLN,1,8345,980,2892,0.88
10365,2018-10-01,RLN,2,2064,79,27,0.96
10366,2018-10-01,RLN,other,2891,6,0,1
10367,2018-10-01,RJR,1,6192,1150,1850,0.81
10368,2018-10-01,RJR,other,600,2,0,1
10369,2018-10-01,RXP,1,11185,1288,3644,0.88
10370,2018-10-01,RXP,other,6607,0,0,1
10371,2018-10-01,RP5,1,11987,1140,3558,0.9
10372,2018-10-01,RP5,other,2589,3,421,1
10373,2018-10-01,Y01231,other,2497,11,0,1
10374,2018-10-01,Y01069,other,3091,0,0,1
10375,2018-10-01,RJN,1,4080,981,974,0.76
10376,2018-10-01,RJN,other,171,0,0,1
10377,2018-10-01,RXR,1,9912,2426,3770,0.76
10378,2018-10-01,RXR,other,5931,189,43,0.97
10379,2018-10-01,NNF94,other,2213,3,0,1
10380,2018-10-01,RR7,1,8003,630,1759,0.92
10381,2018-10-01,RR7,other,2435,0,0,1
10382,2018-10-01,NNFA7,other,1281,2,0,1
10383,2018-10-01,RCD,1,4464,232,1038,0.95
10384,2018-10-01,RCD,other,783,1,0,1
10385,2018-10-01,RWA,1,11602,965,2956,0.92
10386,2018-10-01,RV9,other,617,0,0,1
10387,2018-10-01,RXN,1,6519,2007,2232,0.69
10388,2018-10-01,RXN,other,6739,229,429,0.97
10389,2018-10-01,RR8,1,17884,3721,5257,0.79
10390,2018-10-01,RR8,other,3873,9,0,1
10391,2018-10-01,REP,2,1100,45,100,0.96
10392,2018-10-01,R0A,1,22171,6021,6938,0.73
10393,2018-10-01,R0A,2,3727,40,198,0.99
10394,2018-10-01,R0A,other,9832,38,181,1
10395,2018-10-01,RW4,other,2445,0,0,1
10396,2018-10-01,RBT,1,5998,1162,2403,0.81
10397,2018-10-01,RBT,other,2059,7,0,1
10398,2018-10-01,RXF,1,17824,3460,3946,0.81
10399,2018-10-01,RXF,other,3466,29,164,0.99
10400,2018-10-01,Y02532,other,1682,0,0,1
10401,2018-10-01,Y03645,other,408,0,0,1
10402,2018-10-01,RNL,1,8047,818,2214,0.9
10403,2018-10-01,RNL,other,1721,3,0,1
10404,2018-10-01,RVW,1,3898,469,1552,0.88
10405,2018-10-01,RVW,other,10983,18,636,1
10406,2018-10-01,RTV,other,9995,99,0,0.99
10407,2018-10-01,NLO01,other,4260,19,0,1
10408,2018-10-01,RJL,1,12088,1641,3138,0.86
10409,2018-10-01,RTF,1,9077,616,4536,0.93
10410,2018-10-01,RTF,other,10252,68,14,0.99
10411,2018-10-01,Y02572,other,707,0,0,1
10412,2018-10-01,Y02533,other,334,0,0,1
10413,2018-10-01,RW6,1,23546,4460,6617,0.81
10414,2018-10-01,RW6,other,10393,223,110,0.98
10415,2018-10-01,RT2,other,3495,0,0,1
10416,2018-10-01,AC008,other,1133,0,0,1
10417,2018-10-01,RQ6,1,8172,2609,2524,0.68
10418,2018-10-01,RQ6,2,2141,2,28,1
10419,2018-10-01,RQ6,other,10120,0,0,1
10420,2018-10-01,RM3,1,8787,1559,2923,0.82
10421,2018-10-01,RM3,other,508,0,0,1
10422,2018-10-01,AXT02,other,3765,0,0,1
10423,2018-10-01,RCU,1,5016,180,756,0.96
10424,2018-10-01,RCU,other,190,0,0,1
10425,2018-10-01,RHQ,1,9504,2015,2915,0.79
10426,2018-10-01,RHQ,2,1236,0,0,1
10427,2018-10-01,RHQ,other,8193,0,0,1
10428,2018-10-01,NQT5F,other,1956,14,0,0.99
10429,2018-10-01,RTR,1,11198,497,2451,0.96
10430,2018-10-01,RTR,other,1921,0,12,1
10431,2018-10-01,RE9,1,5247,171,1268,0.97
10432,2018-10-01,RE9,other,497,0,0,1
10433,2018-10-01,RVY,1,7142,1155,2668,0.84
10434,2018-10-01,RVY,other,3241,50,0,0.98
10435,2018-10-01,RBN,1,9889,1569,4644,0.84
10436,2018-10-01,RWJ,1,7337,2409,2464,0.67
10437,2018-10-01,RWJ,other,943,7,78,0.99
10438,2018-10-01,RMP,1,7494,818,1918,0.89
10439,2018-10-01,RMP,other,5229,1,0,1
10440,2018-10-01,RTD,1,10812,793,2447,0.93
10441,2018-10-01,RTD,2,2117,25,23,0.99
10442,2018-10-01,RTD,other,8768,5,4,1
10443,2018-10-01,RFR,1,8404,949,1589,0.89
10444,2018-10-01,NNF76,other,3460,0,0,1
10445,2018-10-01,RTX,1,8161,1393,2242,0.83
10446,2018-10-01,RTX,2,74,0,92,1
10447,2018-10-01,RTX,other,1876,138,202,0.93
10448,2018-10-01,RWW,1,6823,1684,2273,0.75
10449,2018-10-01,RWW,other,2815,53,0,0.98
10450,2018-10-01,RY7,other,4165,9,0,1
10451,2018-10-01,RBL,1,7883,2404,2514,0.7
10452,2018-10-01,RBL,other,2937,1,0,1
10453,2018-10-01,AJN,other,513,0,0,1
10454,2018-10-01,RRF,1,7114,1267,2451,0.82
10455,2018-10-01,RRF,other,672,0,0,1
10456,2018-10-01,RCB,1,10423,1512,3861,0.85
10457,2018-10-01,RCB,other,6537,33,0,0.99
10458,2018-10-01,RTK,1,8528,1846,2038,0.78
10459,2018-10-01,RTK,other,192,0,9,1
10460,2018-10-01,NTV0B,other,3376,0,0,1
10461,2018-10-01,NQT10,other,3613,94,0,0.97
10462,2018-10-01,RWX,other,2065,0,0,1
10463,2018-10-01,Y04538,other,3109,0,0,1
10464,2018-10-01,RXH,1,13588,2825,3229,0.79
10465,2018-10-01,RXH,2,1263,40,24,0.97
10466,2018-10-01,Y02676,other,1630,1,0,1
10467,2018-10-01,RXQ,1,6525,1461,3380,0.78
10468,2018-10-01,RXQ,2,1244,0,898,1
10469,2018-10-01,RXQ,other,5114,8,0,1
10470,2018-10-01,RN7,1,9249,1353,2597,0.85
10471,2018-10-01,RN7,other,1761,16,0,0.99
10472,2018-10-01,Y00751,other,3894,28,0,0.99
10473,2018-10-01,RVV,1,15212,3593,3980,0.76
10474,2018-10-01,RVV,other,3652,12,250,1
10475,2018-10-01,RXC,1,10069,677,3169,0.93
10476,2018-10-01,RXC,other,745,0,0,1
10477,2018-10-01,Y02816,other,398,0,0,1
10478,2018-10-01,NDJ,other,1538,0,0,1
10479,2018-10-01,RDU,1,20202,2207,6258,0.89
10480,2018-10-01,RN5,1,9571,2058,2554,0.78
10481,2018-10-01,RN5,other,912,9,0,0.99
10482,2018-10-01,NDA57,other,603,4,0,0.99
10483,2018-10-01,Y03051,other,1851,0,0,1
10484,2018-10-01,R1F,1,3713,858,944,0.77
10485,2018-10-01,R1F,other,738,0,0,1
10486,2018-10-01,RYY,other,6758,16,0,1
10487,2018-10-01,RWF,1,12861,1456,4115,0.89
10488,2018-10-01,RWF,other,2131,3,0,1
10489,2018-10-01,RPA,1,7710,1750,2065,0.77
10490,2018-10-01,RPA,other,2911,9,0,1
10491,2018-10-01,RNU,other,2845,83,0,0.97
10492,2018-10-01,RTH,1,11414,1422,3281,0.88
10493,2018-10-01,RTH,2,1736,0,77,1
10494,2018-10-01,RTH,other,535,2,25,1
10495,2018-10-01,RHU,1,10195,3063,3430,0.7
10496,2018-10-01,RHU,2,842,0,0,1
10497,2018-10-01,RHU,other,2051,2,5,1
10498,2018-10-01,RPC,other,913,0,31,1
10499,2018-10-01,RHW,1,9827,1415,3149,0.86
10500,2018-10-01,RHW,2,1562,61,1,0.96
10501,2018-10-01,RHW,other,830,0,0,1
10502,2018-10-01,RA2,1,6395,879,2406,0.86
10503,2018-10-01,NTP11,other,4382,35,0,0.99
10504,2018-10-01,RW1,other,717,0,2,1
10505,2018-10-01,NTPAD,other,5101,6,0,1
10506,2018-10-01,RTP,1,8076,606,2495,0.92
10507,2018-10-01,RTP,other,724,0,0,1
10508,2018-10-01,RDR,other,9860,70,0,0.99
10509,2018-10-01,RHM,1,8857,1599,3103,0.82
10510,2018-10-01,RHM,2,1593,204,35,0.87
10511,2018-10-01,RHM,other,2155,3,21,1
10512,2018-10-01,RYR,1,11970,797,3631,0.93
10513,2018-10-01,G82071,other,2734,0,0,1
10514,2018-10-01,NTV0W,other,3450,1,0,1
10515,2018-10-01,NLW,other,4959,6,0,1
10516,2018-10-01,NLT02,other,1259,0,0,1
10517,2018-10-01,RBD,1,3911,189,1405,0.95
10518,2018-10-01,RBD,other,4248,5,0,1
10519,2018-10-01,DD401,other,1154,1,0,1
10520,2018-10-01,R1J,other,5944,68,1,0.99
10521,2018-10-01,RTE,1,12610,1193,3871,0.91
10522,2018-10-01,RN3,1,7054,1479,2265,0.79
10523,2018-10-01,RN3,other,4712,69,0,0.99
10524,2018-10-01,RVJ,1,7848,1343,3018,0.83
10525,2018-10-01,RBZ,1,3948,629,1193,0.84
10526,2018-10-01,RBZ,other,936,0,0,1
10527,2018-10-01,L83087,other,163,0,0,1
10528,2018-10-01,NQT5H,other,687,6,0,0.99
10529,2018-10-01,RD3,1,5660,444,1905,0.92
10530,2018-10-01,RD3,other,1808,2,0,1
10531,2018-10-01,REF,1,6479,1119,2683,0.83
10532,2018-10-01,REF,other,11053,75,17,0.99
10533,2018-10-01,RH8,1,7942,1022,2049,0.87
10534,2018-10-01,RH8,other,4174,0,0,1
10535,2018-10-01,RD1,1,6440,1363,2541,0.79
10536,2018-10-01,RD1,other,1002,2,24,1
10537,2018-10-01,RNZ,1,4108,752,1216,0.82
10538,2018-10-01,RNZ,2,319,0,0,1
10539,2018-10-01,Y02666,other,1204,0,0,1
10540,2018-10-01,RH5,other,7562,74,0,0.99
10541,2018-10-01,RYF,other,1452,10,0,0.99
10542,2018-10-01,RBA,1,6220,623,2179,0.9
10543,2018-10-01,AAH,other,198,0,0,1
10544,2018-10-01,RDZ,1,6282,526,1815,0.92
10545,2018-10-01,RDZ,2,1381,5,3,1
10546,2018-10-01,RDZ,other,876,0,0,1
10547,2018-10-01,RA9,1,6241,1378,2454,0.78
10548,2018-10-01,RA9,other,3029,1,0,1
10549,2018-10-01,RA7,1,10265,1320,3277,0.87
10550,2018-10-01,RA7,2,2174,29,14,0.99
10551,2018-10-01,RK9,1,8716,2664,3055,0.69
10552,2018-10-01,RK9,2,243,0,0,1
10553,2018-10-01,RK9,other,4203,37,0,0.99
10554,2018-10-01,RA3,1,4133,525,1120,0.87
10555,2018-10-01,AXG,other,2948,18,0,0.99
10556,2018-10-01,NLX24,other,1748,1,0,1
10557,2018-10-01,RA4,1,4502,108,1487,0.98
10558,2018-09-01,RF4,1,16309,4165,4804,0.74
10559,2018-09-01,RF4,2,755,2,0,1
10560,2018-09-01,RF4,other,7604,39,0,0.99
10561,2018-09-01,R1H,1,25934,5160,8219,0.8
10562,2018-09-01,R1H,2,800,3,0,1
10563,2018-09-01,R1H,other,13847,67,0,1
10564,2018-09-01,AD913,other,4572,0,0,1
10565,2018-09-01,E84069,other,1839,0,0,1
10566,2018-09-01,RYX,other,17988,134,0,0.99
10567,2018-09-01,RQM,1,17777,1255,4006,0.93
10568,2018-09-01,RQM,other,7820,52,0,0.99
10569,2018-09-01,RJ6,1,6434,1924,2160,0.7
10570,2018-09-01,RJ6,other,9983,204,0,0.98
10571,2018-09-01,Y02696,other,1144,0,0,1
10572,2018-09-01,RVR,1,12403,764,3221,0.94
10573,2018-09-01,RVR,2,427,1,12,1
10574,2018-09-01,RVR,other,1986,0,0,1
10575,2018-09-01,RJ1,1,13090,2402,3353,0.82
10576,2018-09-01,RJ1,2,791,0,0,1
10577,2018-09-01,RJ1,other,3279,1,0,1
10578,2018-09-01,Y03082,other,3503,236,0,0.93
10579,2018-09-01,RQX,1,10120,478,1650,0.95
10580,2018-09-01,RY9,other,4051,0,0,1
10581,2018-09-01,RYJ,1,9426,2469,3262,0.74
10582,2018-09-01,RYJ,2,4043,3,18,1
10583,2018-09-01,RYJ,other,9657,73,0,0.99
10584,2018-09-01,RJZ,1,15758,4992,4384,0.68
10585,2018-09-01,RJZ,other,6852,369,0,0.95
10586,2018-09-01,Y02973,other,776,0,0,1
10587,2018-09-01,RAX,1,9158,1183,2242,0.87
10588,2018-09-01,RAX,2,1080,8,0,0.99
10589,2018-09-01,RJ2,1,12446,2776,4291,0.78
10590,2018-09-01,RJ2,other,11432,221,0,0.98
10591,2018-09-01,R1K,1,11594,2209,5883,0.81
10592,2018-09-01,R1K,other,16458,305,0,0.98
10593,2018-09-01,RP6,2,8016,46,7,0.99
10594,2018-09-01,RAT,other,4923,32,0,0.99
10595,2018-09-01,RAP,1,7828,1895,2574,0.76
10596,2018-09-01,RAP,2,391,0,0,1
10597,2018-09-01,RAP,other,5993,85,0,0.99
10598,2018-09-01,RAL,1,19076,2983,4137,0.84
10599,2018-09-01,RAL,other,3457,0,0,1
10600,2018-09-01,RJ7,1,13023,1398,4024,0.89
10601,2018-09-01,RJ7,other,1340,1,0,1
10602,2018-09-01,RAS,1,5333,1831,2079,0.66
10603,2018-09-01,RAS,other,7892,44,0,0.99
10604,2018-09-01,Y03094,other,3410,0,0,1
10605,2018-09-01,Y03218,other,3203,0,0,1
10606,2018-09-01,E84068,other,2022,0,0,1
10607,2018-09-01,Y02692,other,3102,0,0,1
10608,2018-09-01,RRV,1,11241,1891,1773,0.83
10609,2018-09-01,Y02147,other,9459,218,0,0.98
10610,2018-09-01,RKE,1,8897,930,1385,0.9
10611,2018-09-01,NL7,other,5349,0,0,1
10612,2018-09-01,8J094,other,2685,0,0,1
10613,2018-09-01,RDD,1,12338,399,3247,0.97
10614,2018-09-01,RC1,1,6303,569,1827,0.91
10615,2018-09-01,RC1,other,110,0,0,1
10616,2018-09-01,M85813,other,3143,0,0,1
10617,2018-09-01,RQ3,1,4569,372,1166,0.92
10618,2018-09-01,RGT,1,9638,1850,3257,0.81
10619,2018-09-01,RGT,other,3257,6,26,1
10620,2018-09-01,RFS,1,5867,646,2117,0.89
10621,2018-09-01,RFS,other,1503,0,0,1
10622,2018-09-01,NQ108,other,2454,3,0,1
10623,2018-09-01,Y03571,other,5969,0,0,1
10624,2018-09-01,RY8,other,5809,1,0,1
10625,2018-09-01,NNJ,other,1851,2,0,1
10626,2018-09-01,RWH,1,8893,1662,2931,0.81
10627,2018-09-01,RWH,other,4209,3,0,1
10628,2018-09-01,RDE,1,15322,939,4404,0.94
10629,2018-09-01,RDE,other,5403,1,158,1
10630,2018-09-01,Y03007,other,2330,0,0,1
10631,2018-09-01,NQ106,other,605,0,0,1
10632,2018-09-01,RLT,1,6987,944,1315,0.86
10633,2018-09-01,NEH06,other,1937,0,0,1
10634,2018-09-01,RY4,other,929,13,0,0.99
10635,2018-09-01,RGP,1,5879,472,1403,0.92
10636,2018-09-01,RGP,other,682,9,0,0.99
10637,2018-09-01,RNQ,1,7492,1252,2523,0.83
10638,2018-09-01,C82038,other,168,0,0,1
10639,2018-09-01,RY5,other,10388,213,1,0.98
10640,2018-09-01,NJS05,other,3997,159,0,0.96
10641,2018-09-01,RC9,1,8812,189,2725,0.98
10642,2018-09-01,RC9,other,3145,0,0,1
10643,2018-09-01,C82009,other,351,0,0,1
10644,2018-09-01,NLO11,other,663,19,0,0.97
10645,2018-09-01,NLO09,other,516,9,0,0.98
10646,2018-09-01,RQ8,1,8434,1545,2204,0.82
10647,2018-09-01,RQ8,other,433,8,0,0.98
10648,2018-09-01,RD8,1,7456,1035,1744,0.86
10649,2018-09-01,RD8,other,4190,13,0,1
10650,2018-09-01,RM1,1,9183,2254,2731,0.75
10651,2018-09-01,RM1,other,2467,53,0,0.98
10652,2018-09-01,RGN,1,12300,1603,3466,0.87
10653,2018-09-01,RGN,other,749,0,0,1
10654,2018-09-01,RNS,1,8666,1206,2892,0.86
10655,2018-09-01,RNS,2,1095,1,0,1
10656,2018-09-01,RNS,other,1249,6,0,1
10657,2018-09-01,NMH01,other,5150,0,0,1
10658,2018-09-01,NR3,other,4275,3,0,1
10659,2018-09-01,RX1,1,12224,3390,3774,0.72
10660,2018-09-01,RX1,2,1679,13,0,0.99
10661,2018-09-01,RX1,other,2547,94,0,0.96
10662,2018-09-01,NLO10,other,2043,19,0,0.99
10663,2018-09-01,C82010,other,314,0,0,1
10664,2018-09-01,NLO12,other,295,1,0,1
10665,2018-09-01,Y02428,other,2047,0,0,1
10666,2018-09-01,RXK,1,13581,3004,3106,0.78
10667,2018-09-01,RXK,2,1170,9,31,0.99
10668,2018-09-01,RXK,other,2989,0,0,1
10669,2018-09-01,RK5,1,8568,385,2591,0.96
10670,2018-09-01,RK5,other,4130,44,13,0.99
10671,2018-09-01,RXW,1,9151,3252,2318,0.64
10672,2018-09-01,RXW,other,1897,18,35,0.99
10673,2018-09-01,R1D,other,2298,4,0,1
10674,2018-09-01,C83023,other,586,0,0,1
10675,2018-09-01,Y02615,other,5690,0,0,1
10676,2018-09-01,RJC,1,5714,326,1785,0.94
10677,2018-09-01,RJC,other,798,0,0,1
10678,2018-09-01,RAJ,1,7285,806,2133,0.89
10679,2018-09-01,RAJ,other,1399,6,229,1
10680,2018-09-01,Y02961,other,2471,0,0,1
10681,2018-09-01,RNA,1,8832,2011,2093,0.77
10682,2018-09-01,RNA,other,4774,0,0,1
10683,2018-09-01,RQW,1,8678,1845,2239,0.79
10684,2018-09-01,RCX,1,5672,1013,2038,0.82
10685,2018-09-01,RL4,1,11336,1493,2743,0.87
10686,2018-09-01,RL4,other,7506,49,0,0.99
10687,2018-09-01,RWD,1,11990,4086,3659,0.66
10688,2018-09-01,RWD,other,1593,0,0,1
10689,2018-09-01,RRK,1,29915,6599,10819,0.78
10690,2018-09-01,RRK,other,3491,47,1333,0.99
10691,2018-09-01,RKB,1,11907,1714,4249,0.86
10692,2018-09-01,RKB,2,1834,30,96,0.98
10693,2018-09-01,RKB,other,5751,11,1,1
10694,2018-09-01,RTG,1,16552,3617,5310,0.78
10695,2018-09-01,RTG,other,8795,2,163,1
10696,2018-09-01,RWE,1,18696,4151,4682,0.78
10697,2018-09-01,RWE,2,1704,29,7,0.98
10698,2018-09-01,RJE,1,14587,3711,5607,0.75
10699,2018-09-01,RJE,2,433,0,0,1
10700,2018-09-01,RJE,other,5753,7,0,1
10701,2018-09-01,RBK,1,6204,1889,1957,0.7
10702,2018-09-01,RBK,other,3293,0,0,1
10703,2018-09-01,ATQ02,other,3127,0,0,1
10704,2018-09-01,RWG,1,8075,2455,2877,0.7
10705,2018-09-01,RWG,other,4105,5,0,1
10706,2018-09-01,RGR,1,5467,248,1927,0.95
10707,2018-09-01,RGR,other,578,0,0,1
10708,2018-09-01,RWP,1,10313,3578,3015,0.65
10709,2018-09-01,RWP,other,5801,9,0,1
10710,2018-09-01,RLQ,1,4917,1245,1249,0.75
10711,2018-09-01,RLQ,other,358,0,0,1
10712,2018-09-01,REM,1,7388,1965,3382,0.73
10713,2018-09-01,REM,other,6453,42,0,0.99
10714,2018-09-01,RCF,1,4905,556,1343,0.89
10715,2018-09-01,RCF,2,611,0,0,1
10716,2018-09-01,RCF,other,180,0,0,1
10717,2018-09-01,RBS,1,4731,295,1107,0.94
10718,2018-09-01,RFF,1,7554,102,2140,0.99
10719,2018-09-01,RXL,1,6251,2232,2293,0.64
10720,2018-09-01,RXL,other,11464,35,0,1
10721,2018-09-01,RMC,1,8633,1223,2155,0.86
10722,2018-09-01,RMC,other,870,0,27,1
10723,2018-09-01,RAE,1,10215,2093,3389,0.8
10724,2018-09-01,RAE,other,1040,15,89,0.99
10725,2018-09-01,NNF09,other,2301,10,0,1
10726,2018-09-01,RY2,other,11195,66,0,0.99
10727,2018-09-01,RWY,1,12390,1285,2887,0.9
10728,2018-09-01,RLN,1,8116,1129,2893,0.86
10729,2018-09-01,RLN,2,2185,50,32,0.98
10730,2018-09-01,RLN,other,2808,8,0,1
10731,2018-09-01,RJR,1,6048,649,1828,0.89
10732,2018-09-01,RJR,other,582,2,0,1
10733,2018-09-01,RXP,1,10720,2017,3497,0.81
10734,2018-09-01,RXP,other,6944,0,0,1
10735,2018-09-01,RP5,1,11514,892,3307,0.92
10736,2018-09-01,RP5,other,2713,1,398,1
10737,2018-09-01,Y01069,other,3060,0,0,1
10738,2018-09-01,Y01231,other,2331,24,0,0.99
10739,2018-09-01,RJN,1,3924,752,898,0.81
10740,2018-09-01,RJN,other,188,0,0,1
10741,2018-09-01,RXR,1,9202,2639,3394,0.71
10742,2018-09-01,RXR,other,5770,393,39,0.93
10743,2018-09-01,NNF94,other,2125,0,0,1
10744,2018-09-01,RR7,1,7520,378,1696,0.95
10745,2018-09-01,RR7,other,2456,0,0,1
10746,2018-09-01,NNFA7,other,1186,4,0,1
10747,2018-09-01,RCD,1,4234,236,937,0.94
10748,2018-09-01,RCD,other,774,0,0,1
10749,2018-09-01,RWA,1,10928,1078,2825,0.9
10750,2018-09-01,RV9,other,721,1,0,1
10751,2018-09-01,RXN,1,6338,1741,2116,0.73
10752,2018-09-01,RXN,other,6279,181,390,0.97
10753,2018-09-01,RR8,1,16525,2897,4987,0.82
10754,2018-09-01,RR8,other,3657,4,0,1
10755,2018-09-01,REP,2,1032,12,91,0.99
10756,2018-09-01,R0A,1,20679,4363,6863,0.79
10757,2018-09-01,R0A,2,3407,52,163,0.98
10758,2018-09-01,R0A,other,9295,19,130,1
10759,2018-09-01,RW4,other,2067,0,0,1
10760,2018-09-01,RBT,1,5516,1149,2252,0.79
10761,2018-09-01,RBT,other,2008,10,0,1
10762,2018-09-01,RXF,1,17219,3544,3851,0.79
10763,2018-09-01,RXF,other,3412,48,160,0.99
10764,2018-09-01,Y02532,other,1510,0,0,1
10765,2018-09-01,Y03645,other,386,0,0,1
10766,2018-09-01,RNL,1,7731,564,2128,0.93
10767,2018-09-01,RNL,other,1770,5,0,1
10768,2018-09-01,RVW,1,3682,374,1536,0.9
10769,2018-09-01,RVW,other,10551,16,675,1
10770,2018-09-01,RTV,other,1651,9,0,0.99
10771,2018-09-01,NLO01,other,4276,54,0,0.99
10772,2018-09-01,RJL,1,11598,1256,2903,0.89
10773,2018-09-01,RTF,1,8683,817,4264,0.91
10774,2018-09-01,RTF,other,8677,38,25,1
10775,2018-09-01,Y02572,other,846,0,0,1
10776,2018-09-01,Y02533,other,260,0,0,1
10777,2018-09-01,RW6,1,21893,4163,6056,0.81
10778,2018-09-01,RW6,other,9585,161,110,0.98
10779,2018-09-01,RT2,other,3277,0,0,1
10780,2018-09-01,AC008,other,1116,1,0,1
10781,2018-09-01,RQ6,1,7676,2471,2298,0.68
10782,2018-09-01,RQ6,2,1838,29,31,0.98
10783,2018-09-01,RQ6,other,9514,0,0,1
10784,2018-09-01,RM3,1,8090,1161,2686,0.86
10785,2018-09-01,RM3,other,515,0,0,1
10786,2018-09-01,AXT02,other,3395,0,0,1
10787,2018-09-01,RCU,1,4459,154,673,0.97
10788,2018-09-01,RCU,other,108,0,0,1
10789,2018-09-01,RHQ,1,9170,2291,2891,0.75
10790,2018-09-01,RHQ,2,1103,0,0,1
10791,2018-09-01,RHQ,other,7591,0,0,1
10792,2018-09-01,NQT5F,other,1891,8,0,1
10793,2018-09-01,RTR,1,10607,461,2263,0.96
10794,2018-09-01,RTR,other,1984,0,12,1
10795,2018-09-01,RE9,1,5135,199,1224,0.96
10796,2018-09-01,RE9,other,494,0,0,1
10797,2018-09-01,RVY,1,6789,894,2582,0.87
10798,2018-09-01,RVY,other,3296,38,0,0.99
10799,2018-09-01,RBN,1,9202,1917,4284,0.79
10800,2018-09-01,RWJ,1,7447,2404,2508,0.68
10801,2018-09-01,RWJ,other,886,0,81,1
10802,2018-09-01,RMP,1,7228,890,1847,0.88
10803,2018-09-01,RMP,other,4952,3,0,1
10804,2018-09-01,RTD,1,9645,644,2405,0.93
10805,2018-09-01,RTD,2,1829,26,22,0.99
10806,2018-09-01,RTD,other,8053,0,4,1
10807,2018-09-01,RFR,1,8033,1232,1512,0.85
10808,2018-09-01,NNF76,other,3191,0,0,1
10809,2018-09-01,RTX,1,7662,1361,2017,0.82
10810,2018-09-01,RTX,2,123,0,0,1
10811,2018-09-01,RTX,other,2483,89,142,0.96
10812,2018-09-01,RWW,1,6352,1602,2303,0.75
10813,2018-09-01,RWW,other,2699,18,0,0.99
10814,2018-09-01,RY7,other,4283,17,0,1
10815,2018-09-01,RBL,1,7587,2346,2365,0.69
10816,2018-09-01,RBL,other,2975,2,0,1
10817,2018-09-01,AJN,other,329,0,0,1
10818,2018-09-01,RRF,1,6706,969,2275,0.86
10819,2018-09-01,RRF,other,639,1,0,1
10820,2018-09-01,RCB,1,10174,1629,3804,0.84
10821,2018-09-01,RCB,other,6899,21,0,1
10822,2018-09-01,RTK,1,8036,1784,1984,0.78
10823,2018-09-01,RTK,other,240,2,13,0.99
10824,2018-09-01,NTV0B,other,3534,3,0,1
10825,2018-09-01,NQT10,other,3197,0,0,1
10826,2018-09-01,RWX,other,2359,0,0,1
10827,2018-09-01,Y04538,other,3241,0,0,1
10828,2018-09-01,RXH,1,12924,2425,3187,0.81
10829,2018-09-01,RXH,2,1163,33,20,0.97
10830,2018-09-01,Y02676,other,1512,3,0,1
10831,2018-09-01,RXQ,1,6608,1333,3109,0.8
10832,2018-09-01,RXQ,2,1094,0,752,1
10833,2018-09-01,RXQ,other,4903,10,0,1
10834,2018-09-01,RN7,1,8954,1283,2545,0.86
10835,2018-09-01,RN7,other,1716,6,0,1
10836,2018-09-01,Y00751,other,3992,24,0,0.99
10837,2018-09-01,RVV,1,14143,4074,3766,0.71
10838,2018-09-01,RVV,other,3746,14,236,1
10839,2018-09-01,RXC,1,10245,927,3111,0.91
10840,2018-09-01,RXC,other,475,0,0,1
10841,2018-09-01,Y02816,other,235,0,0,1
